feature,importance
"Cuisines_North Indian, Chinese, Beverages, Biryani, Rolls, Fast Food",0.0
"Cuisines_Mithai, North Indian, Street Food, South Indian, Bakery, Chinese, Fast Food",0.0
"Cuisines_North Indian, Chinese, Mughlai, Desserts",0.0
"Cuisines_North Indian, Fast Food, Biryani, Chinese",0.0
"Cuisines_Italian, Tex-Mex, Bakery",0.0
"Cuisines_Chinese, North Indian, Fast Food, Beverages",0.0
"Cuisines_South Indian, Chettinad, North Indian, Chinese, Mughlai",0.0
"Cuisines_North Indian, Mughlai, Chinese, Rolls",0.0
Cuisines_Modern Indian,0.0
"Cuisines_Chinese, Kebab",0.0
"Cuisines_Desserts, Belgian, Beverages, Bakery",0.0
"Cuisines_North Indian, Street Food, Momos",0.0
"Cuisines_Biryani, Mughlai, Chinese",0.0
"Cuisines_North Indian, Rolls, Momos",0.0
Cuisines_Awadhi,0.0
"Cuisines_Pizza, Healthy Food, Salad, Juices",0.0
"Cuisines_South Indian, Chinese, Juices",0.0
"Cuisines_Continental, Pizza, Asian, Desserts",0.0
"Cuisines_Pizza, Fast Food, Burger, Beverages",0.0
"Cuisines_Continental, Italian, BBQ",0.0
"Cuisines_Cafe, Fast Food, Coffee",0.0
"Cuisines_Seafood, Biryani, North Indian, Chinese, Arabian, Charcoal Chicken, Kerala",0.0
"Cuisines_Finger Food, Continental, Salad",0.0
"Cuisines_Kerala, South Indian, North Indian",0.0
"Cuisines_Fast Food, Continental, Beverages",0.0
"Cuisines_Burger, Italian",0.0
"Cuisines_South Indian, Street Food, North Indian",0.0
"Cuisines_Fast Food, Continental, Pizza, Beverages",0.0
"Cuisines_American, Continental",0.0
"Cuisines_Mughlai, North Indian, Biryani, Chinese",0.0
"Cuisines_Biryani, North Indian, South Indian, Chinese",0.0
Cuisines_Naga,0.0
"Cuisines_North Indian, Thai, Italian, Chinese, Bar Food, Fast Food, Beverages",0.0
"Cuisines_Continental, Italian, American, North Indian",0.0
"Cuisines_Asian, Japanese, Thai, Mughlai, North Indian",0.0
"Cuisines_Bakery, Italian, Desserts, Sandwich",0.0
"Cuisines_Chinese, Fast Food, Cafe",0.0
"Cuisines_North Indian, Mughlai, Raw Meats",0.0
"Cuisines_North Indian, Mughlai, Rajasthani, Biryani",0.0
"Cuisines_Mexican, Chinese, North Indian",0.0
"Cuisines_Cafe, Pizza, Desserts, Beverages",0.0
"Cuisines_North Indian, Chinese, Mughlai, Mangalorean, Kebab",0.0
"Cuisines_Biryani, North Indian, Roast Chicken, Fast Food, Continental, Street Food, Salad",0.0
"Cuisines_Italian, Fast Food, Chinese, Desserts, Beverages",0.0
"Cuisines_Chinese, Fast Food, Desserts",0.0
"Cuisines_Cafe, Continental, European, Salad, Asian",0.0
"Cuisines_North Indian, Chinese, Rolls, Biryani",0.0
"Cuisines_North Indian, Continental, Chinese, Fast Food",0.0
"Cuisines_Street Food, Fast Food, Juices",0.0
"Cuisines_Kebab, Biryani, North Indian",0.0
"Cuisines_Chinese, Thai, Tibetan",0.0
"Cuisines_North Indian, Biryani, Chinese, Healthy Food",0.0
"Cuisines_Chinese, Pizza, Fast Food, Sandwich, Momos, Beverages",0.0
"Cuisines_Rolls, Kebab, North Indian",0.0
"Cuisines_Salad, Sandwich, Continental, Healthy Food",0.0
"Cuisines_North Indian, South Indian, Chinese, Fast Food, Beverages",0.0
"Cuisines_Cafe, American, Continental",0.0
"Cuisines_Andhra, Biryani, North Indian, Beverages",0.0
"Cuisines_Bakery, Desserts, Continental",0.0
"Cuisines_Pizza, Burger, Continental, Fast Food, Desserts",0.0
"Cuisines_South Indian, Kerala, Chinese",0.0
"Cuisines_Finger Food, Continental, Italian",0.0
"Cuisines_Mediterranean, Lebanese, Fast Food, Healthy Food",0.0
"Cuisines_North Indian, Biryani, Chinese, Arabian",0.0
"Cuisines_Fast Food, Chinese, Italian",0.0
"Cuisines_Mithai, Chinese, North Indian, South Indian, Street Food",0.0
"Cuisines_South Indian, Andhra, Biryani",0.0
"Cuisines_South Indian, Hyderabadi",0.0
"Cuisines_Lebanese, Kebab",0.0
"Cuisines_Chinese, Thai, Tibetan, Momos, Asian",0.0
"Cuisines_Italian, Mexican, Continental, Modern Indian, Beverages",0.0
"Cuisines_Chinese, Seafood, Thai, North Indian",0.0
"Cuisines_Cafe, Asian, Italian, Salad, Beverages, Desserts, Fast Food",0.0
"Cuisines_Kerala, Chinese, Fast Food",0.0
"Cuisines_Italian, Chinese, American, Bengali, Bangladeshi",0.0
"Cuisines_Mithai, Desserts, Street Food",0.0
"Cuisines_North Indian, Asian, Italian",0.0
"Cuisines_Cafe, Lebanese",0.0
"Cuisines_North Indian, Chinese, Salad, Continental",0.0
"Cuisines_Cafe, Chinese, Continental, Fast Food",0.0
"Cuisines_Kerala, South Indian, North Indian, Chinese, Seafood, Desserts, Beverages",0.0
"Cuisines_European, Mediterranean, North Indian, Asian, Continental",0.0
"Cuisines_Chinese, Rolls, North Indian",0.0
"Cuisines_Middle Eastern, Lebanese, Healthy Food",0.0
"Cuisines_Asian, Continental, North Indian, Chinese, Salad, Healthy Food, Italian",0.0
"Cuisines_Cafe, Italian, Mexican, Chinese",0.0
"Cuisines_North Indian, Healthy Food, Wraps, Sandwich, Salad, Mexican",0.0
"Cuisines_Mangalorean, Seafood, North Indian",0.0
"Cuisines_Rolls, North Indian, Mughlai",0.0
"Cuisines_Chinese, Fast Food, Beverages, North Indian",0.0
"Cuisines_Chinese, North Indian, Mughlai, Continental",0.0
"Cuisines_Kerala, South Indian, Biryani, Seafood",0.0
"Cuisines_Healthy Food, Beverages, Fast Food",0.0
"Cuisines_Chinese, Arabian, Biryani",0.0
"Cuisines_North Indian, Mughlai, Biryani, Chinese",0.0
"Cuisines_Mithai, South Indian, Chinese",0.0
"Cuisines_Sandwich, Salad",0.0
"Cuisines_Desserts, Fast Food, Burger, Sandwich, Italian",0.0
"Cuisines_Bakery, Desserts, Fast Food, North Indian",0.0
"Cuisines_Continental, Italian, North Indian, Asian, Finger Food, Fast Food",0.0
"Cuisines_Cafe, European, Mediterranean, Continental, Salad",0.0
"Cuisines_Asian, Chinese, Thai, Beverages, Desserts",0.0
"Cuisines_Fast Food, Ice Cream, Bakery",0.0
"Cuisines_Chinese, Rolls, Beverages",0.0
"Cuisines_South Indian, Street Food, Desserts",0.0
"Cuisines_North Indian, Mughlai, Chinese, Continental, Kebab",0.0
"Cuisines_Biryani, Fast Food, Chinese",0.0
"Cuisines_Chinese, Asian, Japanese",0.0
"Cuisines_Ice Cream, Desserts, Bakery, Tea",0.0
"Cuisines_Cafe, Pizza, Sandwich, Fast Food, Beverages",0.0
"Cuisines_American, European, BBQ",0.0
"Cuisines_Momos, Tibetan",0.0
"Cuisines_Fast Food, Desserts, Bakery",0.0
"Cuisines_Cafe, North Indian, Italian, Continental, Chinese",0.0
"Cuisines_Chinese, North Indian, Seafood, Street Food",0.0
"Cuisines_North Indian, European, Chinese, Fast Food",0.0
"Cuisines_North Indian, Mughlai, Chinese, Rolls, Biryani",0.0
"Cuisines_North Indian, Continental, Finger Food, American, Asian",0.0
"Cuisines_Biryani, North Indian, Chinese, Mughlai, Seafood",0.0
"Cuisines_North Indian, Chinese, Street Food, Beverages",0.0
Cuisines_Seafood,0.0
"Cuisines_Bakery, Ice Cream, Coffee",0.0
"Cuisines_Cafe, Chinese, Desserts",0.0
"Cuisines_Healthy Food, Salad, Mexican, Beverages",0.0
"Cuisines_Fast Food, Healthy Food, Momos",0.0
"Cuisines_North Indian, Chinese, Fast Food, Salad",0.0
"Cuisines_Chinese, Continental, Mughlai, North Indian",0.0
"Cuisines_North Indian, Mughlai, Biryani, Kebab",0.0
"Cuisines_Fast Food, Cafe",0.0
"Cuisines_Continental, Italian, North Indian, Asian",0.0
"Cuisines_Healthy Food, Salad, North Indian, Continental, Beverages",0.0
"Cuisines_Kerala, North Indian, Chinese, Fast Food",0.0
"Cuisines_Biryani, Kebab, Fast Food",0.0
"Cuisines_North Indian, Mughlai, BBQ",0.0
"Cuisines_North Indian, Mughlai, Chinese, Kashmiri",0.0
"Cuisines_Italian, Fast Food, Salad, BBQ",0.0
"Cuisines_Fast Food, Beverages, Sandwich",0.0
"Cuisines_Cafe, Healthy Food, Ice Cream, Rolls, Sandwich, Burger, Beverages",0.0
"Cuisines_Mithai, Street Food, North Eastern",0.0
"Cuisines_Continental, Italian, Asian, North Indian",0.0
"Cuisines_North Indian, Kebab, Biryani, Rolls",0.0
"Cuisines_North Indian, Mughlai, Chinese, BBQ, Momos",0.0
"Cuisines_Street Food, South Indian, Beverages",0.0
"Cuisines_Italian, European, Pizza, Continental, Salad, Juices",0.0
"Cuisines_Kebab, North Indian, Fast Food, Beverages",0.0
"Cuisines_Biryani, Mughlai, North Indian, Fast Food, Rolls",0.0
"Cuisines_Street Food, Chinese, North Indian, Mithai",0.0
"Cuisines_Continental, Chinese, North Indian, Italian, Salad, Finger Food",0.0
"Cuisines_Mughlai, North Indian, Biryani, Afghan",0.0
"Cuisines_Cafe, Continental, Mediterranean, Desserts",0.0
"Cuisines_Salad, Continental, Fast Food, Italian, Pizza",0.0
"Cuisines_Cafe, Continental, Sandwich, Beverages",0.0
"Cuisines_American, Italian, Beverages",0.0
"Cuisines_Sandwich, Wraps, Beverages",0.0
"Cuisines_Cafe, Italian, Pizza, Salad",0.0
"Cuisines_Desserts, Ice Cream, Beverages, Sandwich",0.0
"Cuisines_Desserts, Cafe, Beverages",0.0
"Cuisines_Cafe, Healthy Food, Beverages",0.0
"Cuisines_Cafe, Pizza, North Indian",0.0
"Cuisines_South Indian, Kerala, Seafood",0.0
"Cuisines_North Indian, Chinese, BBQ",0.0
"Cuisines_Pizza, Fast Food, Chinese, Sandwich, Rolls, Burger",0.0
"Cuisines_Juices, Sandwich, Burger, Beverages, Continental",0.0
"Cuisines_Pizza, Italian, Mexican",0.0
"Cuisines_Cafe, Fast Food, Chinese, Beverages",0.0
"Cuisines_Fast Food, Sandwich, Burger, Beverages",0.0
"Cuisines_North Indian, Mughlai, Kebab, Rolls",0.0
"Cuisines_Cafe, Continental, Mexican",0.0
"Cuisines_Korean, Chinese, Japanese, Vietnamese, Asian, Thai",0.0
"Cuisines_North Indian, Chinese, Continental, Thai, Momos",0.0
"Cuisines_Continental, Italian, Beverages",0.0
"Cuisines_Continental, Beverages, Healthy Food",0.0
"Cuisines_Asian, Japanese, Chinese, Malaysian, Thai, Sushi",0.0
"Cuisines_Biryani, Rolls, North Indian",0.0
"Cuisines_Cafe, American, Desserts, Sandwich, European, Asian",0.0
"Cuisines_North Indian, Chinese, South Indian, Beverages",0.0
"Cuisines_Beverages, Bubble Tea, Desserts",0.0
"Cuisines_Bengali, Seafood, Beverages, Fast Food",0.0
"Cuisines_North Indian, Bihari, Healthy Food",0.0
"Cuisines_Fast Food, Continental, Desserts, Beverages, Sandwich",0.0
"Cuisines_Continental, Italian, Pizza, Burger, Chinese, North Indian, Salad",0.0
"Cuisines_North Indian, Chinese, Malwani, South Indian",0.0
"Cuisines_Fast Food, Desserts, Ice Cream, Beverages",0.0
"Cuisines_Hyderabadi, Chinese",0.0
"Cuisines_Street Food, Sandwich, South Indian",0.0
"Cuisines_Cafe, Fast Food, Street Food, Beverages",0.0
"Cuisines_Desserts, Bakery, Continental, Salad, Burger, Pizza",0.0
"Cuisines_Continental, Burger, Pizza, Sandwich, Fast Food",0.0
"Cuisines_Bakery, Cafe, Pizza, Sandwich, Salad",0.0
"Cuisines_South Indian, Chinese, Biryani",0.0
"Cuisines_Momos, Fast Food, Tibetan, Chinese, Beverages",0.0
"Cuisines_Modern Indian, Continental, BBQ",0.0
"Cuisines_North Indian, Chinese, Fast Food, Mughlai, Italian, Burger, Desserts, Beverages",0.0
"Cuisines_Sandwich, Fast Food, Salad, Beverages, Healthy Food",0.0
"Cuisines_Asian, European, North Indian, American",0.0
"Cuisines_Vietnamese, Thai, Burmese, Japanese",0.0
"Cuisines_Awadhi, North Indian, Mughlai, Afghan",0.0
"Cuisines_Mughlai, North Indian, Chinese, Momos",0.0
"Cuisines_Finger Food, Italian, North Indian, Modern Indian, Salad",0.0
"Cuisines_Chinese, Thai, Burmese, Asian, Seafood, Fast Food",0.0
"Cuisines_North Indian, Fast Food, Beverages, Ice Cream, South Indian, Desserts",0.0
"Cuisines_North Indian, Chinese, Bengali, Fast Food",0.0
"Cuisines_Chinese, Biryani, North Indian, Desserts",0.0
"Cuisines_Street Food, Tea, Beverages",0.0
"Cuisines_Biryani, Fast Food, North Indian, Rolls, Maharashtrian",0.0
"Cuisines_Healthy Food, Salad, Pizza, Italian",0.0
"Cuisines_Pizza, Italian, Fast Food, Bakery",0.0
Cuisines_Korean,0.0
"Cuisines_South Indian, North Indian, Chinese, Juices",0.0
"Cuisines_Mughlai, Seafood, Chinese, North Indian, Thai",0.0
"Cuisines_North Indian, Mughlai, Chinese, South Indian",0.0
"Cuisines_Beverages, Juices, Ice Cream",0.0
"Cuisines_Continental, American, Asian, North Indian, Momos, Beverages",0.0
"Cuisines_Biryani, North Indian, Desserts",0.0
"Cuisines_American, Continental, Italian, Bakery",0.0
"Cuisines_North Indian, Chinese, Mughlai, Rolls, Kebab",0.0
"Cuisines_Bakery, Fast Food, Sandwich, Italian, Continental, Beverages, Desserts, Cafe",0.0
"Cuisines_Arabian, Mughlai, Biryani, North Indian, Chinese, Seafood, Beverages",0.0
"Cuisines_North Indian, Mughlai, Asian, Salad",0.0
"Cuisines_Andhra, North Indian, Biryani",0.0
"Cuisines_Fast Food, North Indian, Momos",0.0
"Cuisines_Fast Food, North Indian, Mughlai",0.0
"Cuisines_Fast Food, Street Food, North Indian, Mughlai",0.0
"Cuisines_Finger Food, American, Italian",0.0
"Cuisines_Pizza, Sandwich",0.0
"Cuisines_North Indian, Rajasthani",0.0
"Cuisines_North Indian, Chinese, Burger, Italian, Mughlai",0.0
"Cuisines_Kebab, North Indian, Chinese",0.0
"Cuisines_North Indian, Mithai, South Indian, Street Food, Chinese, Fast Food, Desserts, Bakery",0.0
"Cuisines_Bakery, Street Food, Mithai, Beverages",0.0
"Cuisines_American, Mexican",0.0
"Cuisines_North Indian, Fast Food, Kebab, Rolls, Beverages",0.0
"Cuisines_Continental, North Indian, Chinese, American",0.0
"Cuisines_Andhra, North Indian, Chinese, Biryani",0.0
"Cuisines_Beverages, Ice Cream, Sandwich",0.0
"Cuisines_North Indian, Chinese, Fast Food, Mexican",0.0
"Cuisines_Fast Food, North Indian, South Indian, Chinese",0.0
"Cuisines_Chinese, Burger, Hot dogs",0.0
"Cuisines_Continental, Italian, European, Beverages, Desserts",0.0
"Cuisines_Chinese, Sandwich, Healthy Food, Beverages, Salad, Italian",0.0
"Cuisines_South Indian, North Indian, Chinese, Biryani, Fast Food",0.0
"Cuisines_Beverages, Ice Cream, Fast Food, Juices, Desserts",0.0
"Cuisines_Sandwich, Salad, Beverages",0.0
"Cuisines_Bengali, Biryani, North Indian",0.0
"Cuisines_Chinese, Continental, North Indian, South Indian",0.0
"Cuisines_Street Food, Momos",0.0
"Cuisines_Wraps, North Indian, Kebab",0.0
"Cuisines_Rolls, Fast Food, Biryani",0.0
"Cuisines_North Indian, Andhra, BBQ, Seafood, Chinese",0.0
"Cuisines_Bar Food, Asian, Burger, Pizza",0.0
"Cuisines_South Indian, North Indian, Chinese, Fast Food, Street Food",0.0
"Cuisines_North Indian, Mughlai, Kebab, Chinese",0.0
"Cuisines_Chinese, Seafood, Asian, North Indian",0.0
"Cuisines_Salad, Healthy Food, Sandwich, Juices, Burger, Desserts, Pizza",0.0
"Cuisines_Biryani, South Indian, North Indian",0.0
"Cuisines_Mediterranean, Italian",0.0
"Cuisines_Fast Food, Asian",0.0
"Cuisines_Mughlai, North Indian, Chinese",0.0
"Cuisines_Cafe, Beverages",0.0
"Cuisines_South Indian, North Indian, Chinese",0.0
"Location_Gora Bazar, Rajbari, North Dumdum, Kolkata",0.0
"Cuisines_Beverages, Fast Food",0.0
"Location_Sector 14, Noida",0.0
"Cuisines_Chinese, Thai, Asian",0.0
"Cuisines_Mithai, Street Food",0.0
"Location_Tiretti, Kolkata",0.0
"Cuisines_Fast Food, North Indian, Rolls, Chinese, Momos, Mughlai",0.0
"Location_MG Road, Pune",0.0
"Cuisines_North Indian, Chinese, Mughlai",0.0
Location_Majestic,0.0
"Cuisines_Chinese, Thai, Indonesian, Italian",0.0
"Location_Delhi High Court, India Gate",0.0
"Location_Chatta Bazaar, Malakpet, Hyderabad",0.0
"Cuisines_Burger, Fast Food, Desserts, Beverages",0.0
Location_Delhi Cantt.,0.0
"Location_Tejas Nagar Colony, Wadala West, Mumbai",0.0
"Location_Babarpur, New Delhi, Delhi",0.0
Cuisines_Beverages,0.0
Cuisines_Fast Food,0.0
"Location_Raja Bazar, Kolkata",0.0
"Cuisines_Biryani, Mughlai",0.0
Cuisines_Italian,0.0
"Location_Musi Nagar, Malakpet, Hyderabad",0.0
"Cuisines_Chinese, North Indian, South Indian, Fast Food",0.0
"Cuisines_Ice Cream, Desserts",0.0
"Location_Sector 1, Noida",0.0
